group,variable,value
17:00,10,69.68729327
18:00,10,64.25632708
19:00,10,66.40616095
20:00,10,67.44703281
21:00,10,64.6819196
22:00,10,62.6278097
23:00,10,61.96767185
00:00,11,60.32581149
01:00,11,60.83475479
02:00,11,60.66122224
03:00,11,60.95539687
04:00,11,62.82286151
05:00,11,66.55751384
06:00,11,67.68961369
07:00,11,67.12913172
08:00,11,66.38458159
09:00,11,67.36164514
10:00,11,66.51482686
11:00,11,65.76829596
12:00,11,66.20322975
13:00,11,67.37722925
14:00,11,65.55472797
15:00,11,65.1618016
16:00,11,64.97252114
17:00,11,70.41538275
18:00,11,67.89821373
19:00,11,63.76141429
20:00,11,64.48819992
21:00,11,65.49938189
22:00,11,64.16775468
23:00,11,64.19331374
00:00,12,64.11973692
01:00,12,69.85218597
02:00,12,70.41576852
03:00,12,67.19821608
04:00,12,67.14098186
05:00,12,67.5357193
06:00,12,68.07728127
07:00,12,67.76878302
08:00,12,67.20477776
09:00,12,66.19280849
10:00,12,67.83363562
11:00,12,70.90608173
12:00,12,65.40169924
13:00,12,68.0911844
14:00,12,68.60576647
15:00,12,64.76361289
16:00,12,64.48342587
17:00,12,63.6637835
18:00,12,63.13942085
19:00,12,63.21748478
20:00,12,61.98337269
21:00,12,63.04556489
22:00,12,63.88451385
23:00,12,63.73761929
00:00,13,62.80496239
01:00,13,63.80482261
02:00,13,64.70324635
03:00,13,62.92563338
04:00,13,63.63222938
05:00,13,67.27737263
06:00,13,67.70305529
07:00,13,67.46004911
08:00,13,66.25132736
09:00,13,65.79095449
10:00,13,65.53877291
11:00,13,65.69684272
12:00,13,66.06962655
13:00,13,64.83871206
14:00,13,65.45733053
15:00,13,65.26398728
16:00,13,67.39929191
17:00,13,63.93123387
18:00,13,67.39081474
19:00,13,66.02855289
20:00,13,66.79247465
21:00,13,66.45061739
22:00,13,65.43000591
23:00,13,66.4075345
00:00,14,65.12696409
01:00,14,65.70796727
02:00,14,62.39206759
03:00,14,65.343606
04:00,14,66.24309565
05:00,14,67.90644243
06:00,14,67.01681719
07:00,14,67.29258493
08:00,14,67.25741459
09:00,14,69.09458563
10:00,14,66.07219516
11:00,14,65.92733166
12:00,14,68.16038606
13:00,14,65.70326914
14:00,14,68.44651101
15:00,14,70.90783317
16:00,14,66.32589749
17:00,14,69.23268294
18:00,14,69.06239799
19:00,14,66.04544322
20:00,14,64.45575606
21:00,14,63.72735021
22:00,14,65.06883971
23:00,14,64.78790314
00:00,15,62.31339692
01:00,15,63.7817256
02:00,15,62.46414981
03:00,15,63.89268725
04:00,15,67.02270285
05:00,15,66.96333033
06:00,15,68.35175973
07:00,15,67.3326347
08:00,15,69.39287074
09:00,15,70.67598238
10:00,15,67.38751882
11:00,15,66.70361662
12:00,15,68.50847434
13:00,15,67.35415308
14:00,15,66.89065753
15:00,15,72.67377607
16:00,15,65.90491549
17:00,15,66.52676614
18:00,15,73.98590366
19:00,15,66.61652185
20:00,15,66.20485719
21:00,15,64.73443956
22:00,15,64.99666291
23:00,15,63.81655992
00:00,16,64.77802231
01:00,16,65.89719339
02:00,16,61.38591535
03:00,16,66.05629123
04:00,16,64.65211328
05:00,16,63.46120366
06:00,16,65.59244593
07:00,16,65.43257619
08:00,16,66.42373208
09:00,16,64.15354453
10:00,16,64.38755821
11:00,16,64.55578128
12:00,16,69.8000396
13:00,16,65.86293221
14:00,16,70.47101701
15:00,16,68.96447663
16:00,16,70.7508607
17:00,16,72.96237057
18:00,16,70.63224504
19:00,16,68.21837982
20:00,16,69.36774767
21:00,16,64.89572033
22:00,16,62.2740275
23:00,16,65.66991019
00:00,17,61.30688507
01:00,17,62.70986409
02:00,17,60.2589557
03:00,17,60.134872
04:00,17,60.47759044
05:00,17,61.32518803
06:00,17,63.11942155
07:00,17,62.87197569
08:00,17,65.74770719
09:00,17,67.79823402
10:00,17,63.4642406
11:00,17,63.26837103
12:00,17,69.40751069
13:00,17,65.35161995
14:00,17,69.71714111
15:00,17,71.1092512
16:00,17,64.54563691
17:00,17,65.60949485
18:00,17,64.6948212
19:00,17,67.55595583
20:00,17,63.83467883
21:00,17,64.19133296
22:00,17,62.71755531
23:00,17,62.856333
00:00,18,66.5006685
01:00,18,61.73284421
02:00,18,61.17418778
03:00,18,61.88671604
04:00,18,66.34759023
05:00,18,66.72538071
06:00,18,67.69989027
07:00,18,67.81350914
08:00,18,67.49915536
09:00,18,65.77929054
10:00,18,65.89393279
11:00,18,66.03679327
12:00,18,68.48283638
13:00,18,70.6477516
14:00,18,66.86523096
15:00,18,65.31803695
16:00,18,67.20202677
17:00,18,66.05192361
18:00,18,70.91303841
19:00,18,67.14012151
20:00,18,63.02636733
21:00,18,62.97091347
22:00,18,65.15293233
23:00,18,63.62200278
00:00,19,64.12669355
01:00,19,63.15317808
02:00,19,62.95594258
03:00,19,64.09829796
04:00,19,62.73335286
05:00,19,67.39004203
06:00,19,68.12289323
07:00,19,67.16747834
08:00,19,67.13247113
09:00,19,68.57865085
10:00,19,71.24609419
11:00,19,67.26418998
12:00,19,67.72865375
13:00,19,66.68303107
14:00,19,65.80100117
15:00,19,65.36773957
16:00,19,65.05774232
17:00,19,73.68976013
18:00,19,64.64450198
19:00,19,64.44247049
20:00,19,63.8494097
21:00,19,63.26146701
22:00,19,63.61186347
23:00,19,62.34494259
00:00,20,62.28857058
01:00,20,60.88921048
02:00,20,65.45342327
03:00,20,62.13940521
04:00,20,63.10362842
05:00,20,67.31825601
06:00,20,68.37309533
07:00,20,68.04385087
08:00,20,67.54118053
09:00,20,66.49277671
10:00,20,66.32120885
11:00,20,66.42969452
12:00,20,67.27645732
13:00,20,66.3225712
14:00,20,69.39652684
15:00,20,69.21421929
16:00,20,65.99735209
17:00,20,64.60662853
18:00,20,65.22038486
19:00,20,64.84961383
20:00,20,63.94464066
21:00,20,63.23391132
22:00,20,67.3240191
23:00,20,62.65946171
00:00,21,63.30509295
01:00,21,66.4984202
02:00,21,62.66753911
03:00,21,63.47047229
04:00,21,62.46372106
05:00,21,66.83693975
06:00,21,68.15274653
07:00,21,67.2354223
08:00,21,78.13987105
09:00,21,69.60713159
10:00,21,68.03435201
11:00,21,70.15789422
12:00,21,69.23615725
13:00,21,71.0326189
14:00,21,69.58312874
15:00,21,70.81552763
16:00,21,66.44317364
17:00,21,67.76130667
18:00,21,67.32828212
19:00,21,65.30997315
20:00,21,64.88237565
21:00,21,63.40827945
22:00,21,63.27201203
23:00,21,63.12347061
00:00,22,63.46948184
01:00,22,63.24438878
02:00,22,62.3752838
03:00,22,64.74185178
04:00,22,62.39480894
05:00,22,66.89354209
06:00,22,68.3328435
07:00,22,69.38333529
08:00,22,70.08095498
09:00,22,69.93094743
10:00,22,75.22635146
11:00,22,71.40313534
12:00,22,68.24611396
13:00,22,71.010449
14:00,22,70.09632013
15:00,22,68.57661792
16:00,22,67.02520158
17:00,22,70.23432597
18:00,22,68.42341515
19:00,22,66.21550211
20:00,22,64.4636982
21:00,22,65.89552487
22:00,22,68.31932469
23:00,22,67.65704304
00:00,23,62.72263635
01:00,23,64.07091053
02:00,23,61.53905068
03:00,23,62.40198597
04:00,23,63.62485025
05:00,23,65.70370027
06:00,23,67.42506765
07:00,23,68.25061565
08:00,23,67.86536505
09:00,23,69.47692233
10:00,23,68.43973981
11:00,23,69.37181856
12:00,23,68.06785949
13:00,23,66.68874862
14:00,23,69.78000509
15:00,23,65.3360526
16:00,23,69.12961304
17:00,23,65.21122601
18:00,23,72.21523905
19:00,23,66.4784579
20:00,23,64.77318362
21:00,23,63.76763037
22:00,23,63.11211105
23:00,23,62.96553305
00:00,24,61.86713411
01:00,24,61.30089288
02:00,24,60.27822271
03:00,24,59.52027301
04:00,24,60.18383398
